,Institution Name,Main Office,Branch Name,Branch Number,Established Date,Acquired Date,Street Address,City,County,State,Zipcode,Latitude,Longitude,2010 Deposits,2011 Deposits,2012 Deposits,2013 Deposits,2014 Deposits,2015 Deposits,2016 Deposits,2016 Median Annual Income
2314,JPMorgan Chase Bank,0,Woodward-Salem Branch,2651,8/2/1965,11/13/2004,26363 Woodward Avenue,Huntington Woods,Oakland,MI,48070,42.48568,-83.15547,129554.0,133366.0,146576.0,161203.0,180692.0,192439.0,216362,57091
2315,JPMorgan Chase Bank,0,Groesbeck-Metropolitan Branch,2620,9/10/1965,11/13/2004,20755 Nunneley Road,Clinton Township,Macomb,MI,48036,42.56965,-82.91046,55737.0,60018.0,63616.0,66046.0,66858.0,83226.0,87558,57091
2316,JPMorgan Chase Bank,0,Coolidge-Vernon Brach,2652,9/27/1965,11/13/2004,25800 Coolidge Highway,Huntington Woods,Oakland,MI,48070,42.480979999999995,-83.18289,90136.0,91943.0,98695.0,105504.0,108595.0,112625.0,119082,57091
2317,JPMorgan Chase Bank,0,Ada Branch,2796,12/8/1965,11/13/2004,455 Ada Drive Southeast,Ada,Kent,MI,49301,42.95536,-85.48496,34830.0,37147.0,43625.0,49055.0,43707.0,60674.0,70918,57091
2318,JPMorgan Chase Bank,0,Flushing Point Branch,2760,2/23/1966,11/13/2004,6481 Pierson Road,Flushing,Genesee,MI,48433,43.060179999999995,-83.81071999999999,66985.0,72756.0,77625.0,81517.0,84213.0,88654.0,97572,57091
2319,JPMorgan Chase Bank,0,West Huron Branch,2709,7/14/1966,11/13/2004,3166 West Huron Street,Waterford,Oakland,MI,48328,42.63782,-83.34968,71947.0,74396.0,79381.0,83235.0,89882.0,103824.0,108016,57091
2320,JPMorgan Chase Bank,0,Schoenherr-14 Mile Branch,2674,7/28/1966,11/13/2004,33051 Schoenherr Road,Sterling Heights,Macomb,MI,48312,42.53877,-82.98915,119750.0,118715.0,124349.0,130387.0,132715.0,130757.0,139788,57091
2321,JPMorgan Chase Bank,0,N. Territorial Sheldon Branch,2673,8/1/1966,11/13/2004,235 North Sheldon Road,Plymouth,Wayne,MI,48170,42.37385,-83.48043,182613.0,197101.0,208629.0,236853.0,247956.0,270733.0,295187,57091
2322,JPMorgan Chase Bank,0,Lakeside Circle Branch,2676,12/23/1966,11/13/2004,13999 Lakeside Circle,Sterling Heights,Macomb,MI,48313,42.62543,-82.98680999999999,80596.0,82496.0,90770.0,94652.0,94735.0,98281.0,110106,57091
2323,JPMorgan Chase Bank,0,Clocktower Branch,2808,2/15/1967,11/13/2004,"6261 Kalamazoo Avenue, S.E.",Grand Rapids,Kent,MI,49508,42.85029,-85.62483,80359.0,119937.0,140995.0,136512.0,158440.0,185140.0,161082,57091
2324,JPMorgan Chase Bank,0,Walton-Livernois Branch,2677,3/17/1967,11/13/2004,1290 Walton Boulevard,Rochester Hills,Oakland,MI,48307,42.68172,-83.15212,107412.0,114990.0,133245.0,154273.0,167602.0,186958.0,205032,57091
2325,JPMorgan Chase Bank,0,West Side Branch,2822,7/18/1967,11/13/2004,677 West Mitchell,Petoskey,Emmet,MI,49770,45.37045,-84.97075,0.0,0.0,0.0,0.0,0.0,0.0,0,57091
2326,JPMorgan Chase Bank,0,Northland Drive Branch,2809,12/18/1967,11/13/2004,"5380 Northland Drive, N.E.",Grand Rapids,Kent,MI,49525,43.0606,-85.57974,33118.0,32953.0,33625.0,38298.0,38060.0,40147.0,46741,57091
2327,JPMorgan Chase Bank,0,Metropolitan Airport Branch,2678,4/4/1968,11/13/2004,10421 Middle Belt Road,Romulus,Wayne,MI,48174,42.22895,-83.32738,35838.0,37404.0,44258.0,45582.0,50774.0,52889.0,53027,57091
2328,JPMorgan Chase Bank,0,Northline Allen Branch,2719,4/26/1968,11/13/2004,20650 Northline Road,Taylor,Wayne,MI,48180,42.21294,-83.23716999999999,39224.0,41532.0,44285.0,45306.0,49896.0,57799.0,60218,57091
2329,JPMorgan Chase Bank,0,Plymouth Green Branch,2732,5/15/1968,11/13/2004,3500 Plymouth Road,Ann Arbor,Washtenaw,MI,48105,42.30519,-83.69223000000001,117083.0,139005.0,169586.0,191413.0,223897.0,258174.0,292323,57091
2330,JPMorgan Chase Bank,0,Gratiot Branch,2723,6/3/1968,11/13/2004,2425 Gratiot Boulevard,Marysville,St. Clair,MI,48040,42.91492,-82.48801,57845.0,58726.0,61995.0,65280.0,70700.0,67843.0,68246,57091
2331,JPMorgan Chase Bank,0,Forest Hills Cascade Branch,2810,8/26/1968,11/13/2004,"4717 Cascade Road, S.E.",Grand Rapids,Kent,MI,49546,42.94599,-85.55296,48357.0,48692.0,49079.0,58599.0,64119.0,70231.0,81704,57091
2332,JPMorgan Chase Bank,0,Van Dyke 23 Mile Road Branch,2679,2/14/1969,11/13/2004,50920 Van Dyke Road,Shelby Township,Macomb,MI,48317,42.64695,-83.05355,63285.0,68071.0,68222.0,68182.0,72186.0,76033.0,86860,57091
2333,JPMorgan Chase Bank,0,West Eight Mile-Haggerty Branch,2680,9/15/1969,11/13/2004,39820 West Eight Mile Road,Northville,Oakland,MI,48167,42.43551,-83.52601999999999,101039.0,111633.0,127321.0,144540.0,140820.0,167874.0,185932,57091
2334,JPMorgan Chase Bank,0,W. Seven Mile-Northville Road Branch,2681,9/16/1969,11/13/2004,42901 West Seven Mile Road,Northville,Wayne,MI,48167,42.42415,-83.47068,79621.0,80454.0,89084.0,101441.0,112694.0,123742.0,142490,57091
2335,JPMorgan Chase Bank,0,Barclay Circle Branch,2682,4/10/1970,11/13/2004,25 Barclay Circle Road,Rochester,Oakland,MI,48307,42.64264,-83.13141,89324.0,102531.0,117043.0,127616.0,132550.0,169942.0,186562,57091
2336,JPMorgan Chase Bank,0,Garfield-19 Mile Branch,2683,4/20/1970,11/13/2004,43101 Garfield Road,Clinton Township,Macomb,MI,48038,42.613409999999995,-82.95297,122138.0,136012.0,137794.0,143578.0,160479.0,171201.0,176654,57091
2337,JPMorgan Chase Bank,0,Harper-Metropolitan Parkway Branch,2684,4/20/1970,11/13/2004,37408 Harper Avenue,Clinton Township,Macomb,MI,48036,42.57215,-82.87154,61621.0,64156.0,70113.0,73300.0,75509.0,74078.0,77120,57091
2338,JPMorgan Chase Bank,0,Court Street Saginaw Branch,2773,7/23/1970,11/13/2004,821 Court Street,Saginaw,Saginaw,MI,48602,43.41946,-83.96701,27904.0,26465.0,32642.0,24660.0,24877.0,43689.0,41717,57091
2339,JPMorgan Chase Bank,0,Hilltop Branch,2787,12/2/1970,11/13/2004,1310 Hilltop Road,Saint Joseph,Berrien,MI,49085,42.07985,-86.48533,42564.0,44366.0,45837.0,52994.0,58334.0,62405.0,67830,57091
2340,JPMorgan Chase Bank,0,Davison South Branch,2767,6/21/1971,11/13/2004,1121 South State Road,Davison,Genesee,MI,48423,43.01672,-83.51758000000001,35122.0,37668.0,40750.0,43131.0,44846.0,51284.0,114298,57091
2341,JPMorgan Chase Bank,0,Breton-Burton Branch,2811,9/20/1971,11/13/2004,"1935 Breton Road, S.E.",Grand Rapids,Kent,MI,49506,42.928059999999995,-85.60931,47590.0,48942.0,52985.0,56728.0,57381.0,61424.0,69659,57091
2342,JPMorgan Chase Bank,0,Acme Branch,2830,1/3/1972,11/13/2004,5754 US 31 N,Williamsburg,Genesee,MI,49690,44.77004,-85.50317,29777.0,33565.0,34099.0,38593.0,35298.0,39696.0,38011,57091
2343,JPMorgan Chase Bank,0,Union Commerce Branch,2710,5/1/1972,11/13/2004,2801 Union Lake Road,Commerce Township,Oakland,MI,48382,42.594429999999996,-83.44606,87987.0,101321.0,112496.0,120339.0,131702.0,157195.0,148975,57091
2344,JPMorgan Chase Bank,0,Ford Road-Canton Center Branch,2685,5/26/1972,11/13/2004,45345 West Ford Road,Canton,Wayne,MI,48187,42.32199,-83.48624000000001,137881.0,150364.0,165237.0,196922.0,211139.0,257518.0,286016,57091
2345,JPMorgan Chase Bank,0,Fowlerville Drive-Up Branch,2740,5/15/1973,11/13/2004,115 Church Street,Fowlerville,Livingston,MI,48836,42.65961,-84.0729,0.0,0.0,0.0,0.0,0.0,0.0,0,57091
2346,JPMorgan Chase Bank,0,Lakewood Rawsonville Branch,2687,7/13/1973,11/13/2004,2025 Rawsonville Road,Belleville,Wayne,MI,48111,42.21776,-83.5434,28356.0,29093.0,32246.0,34100.0,36802.0,39206.0,41156,57091
2347,JPMorgan Chase Bank,0,East Bay View Branch,2823,8/6/1973,11/13/2004,1211 US Highway 31 North,Petoskey,Emmet,MI,49770,45.382459999999995,-84.94216,20634.0,22037.0,21177.0,23584.0,26338.0,25469.0,28652,57091
2348,JPMorgan Chase Bank,0,Briarwood Branch,2733,10/3/1973,11/13/2004,105 Briarwood Circle,Ann Arbor,Washtenaw,MI,48108,42.242740000000005,-83.74889,84410.0,93442.0,105310.0,113045.0,122650.0,177967.0,204679,57091
2349,JPMorgan Chase Bank,0,Chums Corners Branch,2831,11/1/1973,11/13/2004,4001 U.S. 31 South,Traverse City,Grand Traverse,MI,49684,44.73004,-85.72485,19505.0,20749.0,29525.0,27568.0,36676.0,39134.0,43508,57091
2350,JPMorgan Chase Bank,0,Pine Knob Banking Center Branch,2711,12/20/1973,11/13/2004,5541 Sashabaw Road,Clarkston,Oakland,MI,48346,42.71918,-83.37901,68626.0,74202.0,94209.0,88462.0,95179.0,101150.0,106830,57091
2351,JPMorgan Chase Bank,0,Dexter-Glendale Branch,2688,1/14/1974,11/13/2004,12840 Dexter Avenue,Detroit,Wayne,MI,48238,42.38746,-83.12934,69302.0,84142.0,69472.0,90161.0,35487.0,40715.0,40774,57091
2352,JPMorgan Chase Bank,0,West Saginaw Branch,2735,4/19/1974,11/13/2004,4530 West Saginaw Street,Lansing,Eaton,MI,48917,42.74100000000001,-84.61471999999999,42702.0,47363.0,49779.0,45330.0,51068.0,54129.0,62373,57091
2353,JPMorgan Chase Bank,0,Lake Michigan Drive Branch,2813,7/2/1974,11/13/2004,"2705 Lake Michigan Drive, N.W.",Grand Rapids,Kent,MI,49504,42.97181,-85.73523,28125.0,29933.0,32522.0,32877.0,32915.0,33871.0,36226,57091
2354,JPMorgan Chase Bank,0,Oxford Lapeer Branch,2712,8/12/1974,11/13/2004,990 South Lapeer Road,Oxford,Oakland,MI,48371,42.8111,-83.25251,59151.0,64522.0,71768.0,78484.0,85905.0,97589.0,100653,57091
2355,JPMorgan Chase Bank,0,Marlette Annex Branch,2781,9/16/1974,11/13/2004,2827 North Main,Marlette,Sanilac,MI,48453,43.34151,-83.12439,0.0,0.0,0.0,0.0,0.0,0.0,0,57091
2356,JPMorgan Chase Bank,0,Kimball Branch,2724,11/12/1974,11/13/2004,4503 Lapeer Road,Kimball,St. Clair,MI,48074,42.98195,-82.50338,43696.0,45479.0,47703.0,51012.0,53963.0,56089.0,58234,57091
2357,JPMorgan Chase Bank,0,Busha Highway Branch,2725,10/6/1975,11/13/2004,1650 Busha Highway,Marysville,St. Clair,MI,48040,42.90379,-82.47986999999999,50718.0,49062.0,55319.0,58560.0,59948.0,78449.0,60317,57091
2358,JPMorgan Chase Bank,0,Bay Mccarty Branch,2777,12/29/1975,11/13/2004,4144 Bay Road,Saginaw,Saginaw,MI,48603,43.46753,-83.97545,23415.0,26812.0,27595.0,30612.0,32257.0,43888.0,48256,57091
2359,JPMorgan Chase Bank,0,Huron River Drive Branch,2734,2/18/1976,11/13/2004,5485 Huron River Drive,Ypsilanti,Washtenaw,MI,48197,42.2596,-83.66115,41546.0,43331.0,47536.0,51402.0,54549.0,65274.0,67118,57091
2360,JPMorgan Chase Bank,0,Cherryland Branch,2832,10/25/1976,11/13/2004,995 West South Airport Road,Traverse City,Grand Traverse,MI,49686,44.73332,-85.59491,47376.0,41854.0,45547.0,50305.0,54770.0,56120.0,74753,57091
2361,JPMorgan Chase Bank,0,Fort Street Branch,2720,10/28/1976,11/13/2004,600 Fort Street,Port Huron,St. Clair,MI,48060,42.98044,-82.42204,170202.0,212960.0,213657.0,203034.0,171542.0,140714.0,136254,57091
2362,JPMorgan Chase Bank,0,Frandor Branch,2736,11/15/1976,11/13/2004,3118 East Saginaw Street,Lansing,Ingham,MI,48912,42.740809999999996,-84.50833,41214.0,39493.0,47560.0,50829.0,54998.0,71279.0,79403,57091
2363,JPMorgan Chase Bank,0,West Long Lake + Telegraph Branch,2689,12/10/1976,11/13/2004,1116 West Long Lake Road,Bloomfield Hills,Oakland,MI,48302,42.58127,-83.28228,218474.0,231744.0,264119.0,292929.0,290270.0,326536.0,345579,57091
2364,JPMorgan Chase Bank,0,Diplomat Plaza Branch,2769,12/14/1976,11/13/2004,G-3402 Flushing Road,Flint,Genesee,MI,48504,43.03027,-83.74944,14049.0,14600.0,14637.0,14009.0,46104.0,47200.0,47756,57091
2365,JPMorgan Chase Bank,0,Renaissance Center Lobby Branch,2690,8/29/1977,11/13/2004,100 Renaissance Center - Suite 2104,Detroit,Wayne,MI,48243,42.32987,-83.04119,33900.0,35208.0,38214.0,41856.0,49856.0,47582.0,51025,57091
2366,JPMorgan Chase Bank,0,Walled Lake Branch,2713,9/7/1977,11/13/2004,2181 North Pontiac Trail,Walled Lake,Oakland,MI,48390,42.55063,-83.45911,66584.0,68586.0,74951.0,79594.0,85040.0,95258.0,115555,57091
2367,JPMorgan Chase Bank,0,John R-14 Mile Road Branch,2697,10/24/1977,11/13/2004,260 John R. Street,Troy,Oakland,MI,48083,42.53488,-83.10689,61705.0,68991.0,75842.0,81243.0,89951.0,116827.0,135404,57091
2368,JPMorgan Chase Bank,0,Brockway-Center Branch,2778,11/28/1977,11/13/2004,1440 North Center Road,Saginaw,Saginaw,MI,48638,43.42887,-84.01471,46722.0,70232.0,74607.0,70130.0,70393.0,81423.0,98479,57091
2369,JPMorgan Chase Bank,0,South Pennsylvania Branch,2737,1/18/1978,11/13/2004,6015 South Pennsylvania Avenue,Lansing,Ingham,MI,48911,42.67082,-84.53809,26530.0,25798.0,32574.0,32882.0,33589.0,34229.0,41398,57091
2370,JPMorgan Chase Bank,0,Fort Gratiot Branch,2726,3/13/1978,11/13/2004,4512 24th Avenue,Fort Gratiot,St. Clair,MI,48059,43.03985,-82.45671,85000.0,91372.0,96538.0,97075.0,99214.0,110257.0,124186,57091
2371,JPMorgan Chase Bank,0,Fenton Branch,2770,7/11/1978,11/13/2004,14206 Fenton Road,Fenton,Genesee,MI,48430,42.82155,-83.7065,39306.0,41551.0,44626.0,48722.0,47586.0,52617.0,60115,57091
2372,JPMorgan Chase Bank,0,Kalkaska Branch,2833,2/1/1979,11/13/2004,102 Northland Plaza,Kalkaska,Kalkaska,MI,49646,44.73345,-85.17608,28819.0,28640.0,31183.0,32947.0,32970.0,35345.0,35696,57091
2373,JPMorgan Chase Bank,0,Jenison Branch,2818,2/8/1979,11/13/2004,615 Baldwin Street,Jenison,Ottawa,MI,49428,42.90721,-85.79684,38975.0,41520.0,46115.0,50829.0,55041.0,67818.0,73610,57091
2374,JPMorgan Chase Bank,0,Boyne City Branch,2824,3/16/1979,11/13/2004,1153 M-75 South,Boyne City,Charlevoix,MI,49712,45.20471,-84.98794000000001,30269.0,28487.0,27802.0,28484.0,30961.0,35087.0,46526,57091
2375,JPMorgan Chase Bank,0,Walton-Adams Branch,2698,3/26/1979,11/13/2004,75 North Adams Road,Rochester Hills,Oakland,MI,48309,42.68192,-83.19408,120783.0,138751.0,157730.0,169015.0,188432.0,199067.0,240434,57091
2376,JPMorgan Chase Bank,0,Allen-King Branch,2695,4/2/1979,11/13/2004,20920 Allen Road,Brownstown Township,Wayne,MI,48183,42.15596,-83.22668,75984.0,81671.0,86816.0,90295.0,96517.0,110380.0,124567,57091
2377,JPMorgan Chase Bank,0,Downtown Kalamazoo Branch,2826,4/12/1979,11/13/2004,141 East Michigan Avenue,Kalamazoo,Kalamazoo,MI,49007,42.291740000000004,-85.58227,45305.0,35448.0,34101.0,24520.0,30220.0,45398.0,47831,57091
2378,JPMorgan Chase Bank,0,Monroe Beech Branch,2700,6/18/1979,11/13/2004,1324 Monroe Street,Dearborn,Wayne,MI,48124,42.30291,-83.24263,46582.0,49766.0,54219.0,122626.0,120963.0,123485.0,142037,57091
2379,JPMorgan Chase Bank,0,Long Lake - Rochester Branch,2699,7/9/1979,11/13/2004,1050 East Long Lake Road,Troy,Oakland,MI,48085,42.592009999999995,-83.12769,90085.0,98858.0,103345.0,115066.0,124864.0,129171.0,147890,57091
2380,JPMorgan Chase Bank,0,Dixie-Maybee Branch,2714,9/26/1979,11/13/2004,6670 Dixie Highway,Clarkston,Oakland,MI,48346,42.71817,-83.41578,94470.0,105151.0,113404.0,129280.0,134640.0,151557.0,169805,57091
2381,JPMorgan Chase Bank,0,Ford-Steadman Branch,2701,12/20/1979,11/13/2004,14901 Ford Road,Dearborn,Wayne,MI,48126,42.329240000000006,-83.18956,47055.0,56421.0,66071.0,73448.0,83848.0,87861.0,96016,57091
2382,JPMorgan Chase Bank,0,Lapeer Branch,2771,4/9/1980,11/13/2004,1643 North Lapeer Road,Lapeer,Lapeer,MI,48446,43.06912,-83.31858000000001,72924.0,75679.0,81472.0,85138.0,93348.0,115330.0,120813,57091
2383,JPMorgan Chase Bank,0,Portage Branch,2827,6/9/1980,11/13/2004,2109 West Centre Avenue,Portage,Kalamazoo,MI,49024,42.201029999999996,-85.61456,41032.0,39677.0,43612.0,49085.0,55753.0,84720.0,86480,57091
2384,JPMorgan Chase Bank,0,Orchard Lake-Maple Road Branch,2696,8/11/1980,11/13/2004,6920 Orchard Lake Road,West Bloomfield,Oakland,MI,48322,42.5367,-83.36054,159729.0,177129.0,189592.0,202082.0,229289.0,248475.0,296561,57091
2385,JPMorgan Chase Bank,0,Holland 8th St Branch,2819,9/17/1980,11/13/2004,635 East 8th Street,Holland,Ottawa,MI,49423,42.79048,-86.08001999999999,28445.0,31537.0,36076.0,40026.0,43462.0,57781.0,65385,57091
2386,JPMorgan Chase Bank,0,Howell Grand River Branch,2741,10/6/1980,11/13/2004,2410 West Grand River Avenue,Howell,Livingston,MI,48843,42.615629999999996,-83.96276999999999,63460.0,69016.0,76281.0,68276.0,73729.0,95098.0,97355,57091
2387,JPMorgan Chase Bank,0,Thornapple Branch,2814,11/24/1980,11/13/2004,"6335 28th Street, S.E.",Grand Rapids,Kent,MI,49546,42.9132,-85.51113000000001,39096.0,42536.0,49338.0,58004.0,66839.0,71416.0,75625,57091
2388,JPMorgan Chase Bank,0,Cedar Branch,2834,12/29/1980,11/13/2004,9104 Kasson Street,Cedar,Leelanau,MI,49621,44.8481,-85.79442,13654.0,13217.0,14888.0,17786.0,20000.0,22619.0,22032,57091
2389,JPMorgan Chase Bank,0,Harbor Springs Branch,2825,5/26/1981,11/13/2004,7645 South State Road,Harbor Springs,Emmet,MI,49740,45.441179999999996,-84.99051,30192.0,31198.0,37185.0,39237.0,39348.0,39724.0,43103,57091
2390,JPMorgan Chase Bank,0,Alpine Lamoreaux Branch,2815,7/18/1983,11/13/2004,4366 Alpine Avenue,Comstock Park,Kent,MI,49321,43.04302,-85.6895,31315.0,33536.0,33513.0,46150.0,44317.0,51624.0,54802,57091
2391,JPMorgan Chase Bank,0,Pine Grove Drive-Up Branch,2727,8/1/1983,11/13/2004,2727 Pine Grove Avenue,Port Huron,St. Clair,MI,48060,43.00314,-82.44045,0.0,0.0,0.0,0.0,0.0,0.0,0,57091
2392,JPMorgan Chase Bank,0,Traverse City Main Branch,2828,3/9/1984,11/13/2004,231 East State Street,Traverse City,Grand Traverse,MI,49684,44.76401,-85.61957,153408.0,158452.0,175355.0,201217.0,166675.0,193087.0,210099,57091
2393,JPMorgan Chase Bank,0,Breton Meadows Branch,2816,5/12/1986,11/13/2004,"4375 Breton Road, Se",Grand Rapids,Kent,MI,49512,42.88436,-85.60656999999999,37496.0,36690.0,40897.0,45634.0,52849.0,51545.0,49093,57091
2394,JPMorgan Chase Bank,0,Battle Creek Branch,2782,6/15/1987,11/13/2004,30 Hill Brady Road,Battle Creek,Calhoun,MI,49037,42.33783,-85.2759,15232.0,16662.0,18352.0,21249.0,25518.0,27761.0,31424,57091
2395,JPMorgan Chase Bank,0,Okemos Branch,2738,2/20/1988,11/13/2004,1749 West Grand River Avenue,Okemos,Ingham,MI,48864,42.71835,-84.41197,38817.0,45424.0,47855.0,55217.0,59778.0,71848.0,75799,57091
2396,JPMorgan Chase Bank,0,Clio Branch,2772,6/10/1988,11/13/2004,4130 West Vienna Road,Clio,Genesee,MI,48420,43.17742,-83.75888,31074.0,31266.0,36550.0,39328.0,43202.0,46771.0,51844,57091
2397,JPMorgan Chase Bank,0,Burlingame 44th Branch,2820,10/23/1989,11/13/2004,"1825 44th Street, Southwest",Wyoming,Kent,MI,49509,42.884640000000005,-85.70836,28541.0,29254.0,34602.0,36945.0,38932.0,112701.0,56609,57091
